UserID,Academic_Major,Deep_Work_Hours,Doomscrolling_Hours,Sleep_Duration,Reported_Stress_Level,Mental_Fatigue_Score
U03194,Arts,9.7,5.0,9.5,9,Moderate
U03195,Arts,1.8,6.4,8.2,8,Severe
U03196,Arts,0.6,0.2,4.7,3,Severe
U03197,BTech,0.9,7.1,8.6,4,Severe
U03198,BCA,5.9,3.7,7.7,5,Low
U03199,BTech,8.2,2.7,7.0,9,Low
U03200,BCA,3.0,5.6,7.1,5,Low
U03201,Arts,6.3,3.7,4.9,3,Severe
U03202,BTech,9.0,0.7,9.6,2,Low
U03203,BBA,3.0,7.9,9.0,4,Moderate
U03204,BTech,6.6,3.5,5.4,5,Severe
U03205,BCA,7.8,7.6,9.5,1,Low
U03206,Arts,6.6,5.2,9.9,9,Moderate
U03207,BTech,5.1,6.9,8.2,1,Moderate
U03208,BTech,9.2,2.6,7.5,3,Moderate
U03209,Arts,0.8,7.1,7.5,8,Severe
U03210,Arts,9.8,3.6,8.9,10,Low
U03211,BCA,9.5,6.1,7.1,8,Severe
U03212,Arts,2.1,1.8,6.9,8,Moderate
U03213,BCA,1.0,7.5,9.0,2,Moderate
U03214,BBA,6.4,1.9,7.2,3,Moderate
U03215,Arts,7.8,0.3,4.0,4,Severe
U03216,Arts,0.1,4.3,9.3,6,Moderate
U03217,BCA,1.4,6.1,4.6,1,Moderate
U03218,BCA,9.5,1.1,4.3,10,Moderate
U03219,BBA,3.4,1.6,8.1,7,Moderate
U03220,Arts,1.8,8.0,6.1,2,Severe
U03221,BBA,4.3,4.9,9.8,4,Severe
U03222,BBA,1.6,2.5,8.6,4,Moderate
U03223,BTech,0.5,3.0,4.0,5,Moderate
U03224,BCA,9.1,5.6,5.8,7,Severe
U03225,BCA,9.0,0.3,9.9,8,Low
U03226,BCA,9.4,3.2,6.4,6,Severe
U03227,BBA,5.7,1.3,8.0,9,Low
U03228,Arts,6.7,1.2,8.6,3,Severe
U03229,BTech,5.2,6.5,7.4,2,Severe
U03230,Arts,4.1,1.0,5.5,6,Severe
U03231,BCA,1.5,2.9,7.0,2,Moderate
U03232,Arts,1.9,0.2,6.5,4,Moderate
U03233,BCA,1.5,6.0,9.2,1,Low
U03234,Arts,2.1,0.1,9.6,4,Moderate
U03235,BBA,10.0,5.2,5.6,1,Severe
U03236,BCA,2.7,6.7,5.0,2,Low
U03237,BBA,0.1,3.1,8.0,9,Moderate
U03238,Arts,9.3,0.7,4.4,7,Moderate
U03239,Arts,0.4,1.2,9.8,9,Low
U03240,BCA,5.3,6.7,5.9,5,Severe
U03241,BTech,2.8,4.7,4.8,1,Low
U03242,BTech,6.9,6.5,4.2,7,Severe
U03243,BBA,4.4,3.1,4.2,8,Moderate
U03244,Arts,7.8,0.3,6.6,6,Low
U03245,BBA,9.3,6.4,4.2,3,Moderate
U03246,BTech,2.7,6.9,7.9,10,Moderate
U03247,BCA,7.9,7.5,7.2,1,Severe
U03248,BTech,7.2,7.9,9.8,6,Moderate
U03249,BTech,2.6,7.3,6.7,1,Severe
U03250,BCA,7.3,6.3,8.2,6,Severe
U03251,BTech,0.8,5.2,4.7,6,Severe
U03252,Arts,9.7,4.0,6.5,7,Moderate
U03253,BTech,8.6,4.5,9.8,9,Moderate
U03254,Arts,4.6,5.5,9.2,9,Moderate
U03255,Arts,5.0,6.9,9.8,7,Low
U03256,BBA,8.4,6.7,5.5,6,Moderate
U03257,Arts,6.6,4.0,9.9,9,Low
U03258,Arts,0.3,7.9,7.3,9,Moderate
U03259,Arts,4.1,7.8,5.3,5,Severe
U03260,BBA,7.1,5.6,4.3,5,Moderate
U03261,BCA,6.7,1.8,4.4,1,Moderate
U03262,BBA,8.1,5.4,8.8,9,Moderate
U03263,Arts,7.7,5.7,5.3,10,Severe
U03264,Arts,0.4,2.8,8.8,9,Moderate
U03265,BCA,0.2,3.2,5.3,1,Moderate
U03266,BCA,9.9,5.9,8.9,7,Low
U03267,Arts,7.7,1.7,5.0,2,Low
U03268,BBA,2.2,7.0,4.0,2,Severe
U03269,BTech,8.3,3.4,7.8,2,Moderate
U03270,BCA,2.4,3.0,6.5,9,Severe
U03271,BBA,4.4,3.0,4.1,1,Severe
U03272,BTech,6.2,0.2,9.3,7,Low
U03273,BBA,5.5,6.4,5.1,2,Severe
U03274,Arts,7.7,5.5,7.8,9,Severe
U03275,Arts,2.9,0.6,5.3,8,Severe
U03276,Arts,0.8,2.8,6.7,5,Severe
U03277,BBA,3.7,2.0,8.3,7,Low
U03278,BBA,9.8,4.5,6.9,7,Low
U03279,BCA,7.0,4.2,7.6,5,Low
U03280,BBA,5.8,0.7,4.2,5,Moderate
U03281,BBA,2.5,0.4,8.4,1,Moderate
U03282,BCA,8.0,1.8,7.5,5,Low
U03283,BTech,0.4,3.4,8.4,3,Low
U03284,BCA,5.1,0.3,9.0,3,Low
U03285,Arts,1.7,2.5,4.1,10,Moderate
U03286,BTech,7.0,0.7,9.1,6,Moderate
U03287,BBA,9.3,4.6,6.1,4,Severe
U03288,BTech,3.4,3.8,9.1,8,Low
U03289,Arts,6.6,6.9,6.4,6,Moderate
U03290,Arts,8.1,0.8,9.6,4,Low
U03291,BTech,3.0,7.5,9.6,2,Severe
U03292,Arts,9.4,6.4,8.4,9,Moderate
U03293,Arts,4.5,7.6,5.8,8,Moderate
U03294,BCA,9.0,6.1,9.4,1,Moderate
U03295,Arts,2.9,4.1,5.5,4,Low
U03296,Arts,6.8,2.9,8.7,7,Moderate
U03297,BBA,2.1,7.6,4.2,7,Moderate
U03298,BCA,0.6,7.6,8.9,9,Severe
U03299,BCA,3.2,6.1,4.3,2,Low
U03300,BBA,6.8,4.2,6.5,8,Low
U03301,BBA,8.0,4.4,8.9,5,Moderate
U03302,BCA,0.0,5.5,5.1,9,Severe
U03303,BBA,2.4,5.3,7.4,3,Moderate
U03304,BCA,4.7,3.7,10.0,3,Moderate
U03305,BCA,2.6,6.0,4.4,5,Severe
U03306,BTech,3.0,6.2,9.9,10,Moderate
U03307,BBA,2.9,2.0,8.8,4,Low
U03308,BTech,6.2,2.2,9.0,5,Moderate
U03309,BTech,9.4,1.0,9.4,2,Low
U03310,BBA,4.2,3.0,5.7,10,Moderate
U03311,Arts,5.0,5.2,5.1,4,Severe
U03312,BTech,2.4,0.9,7.2,4,Low
U03313,BBA,8.5,3.1,4.0,9,Low
U03314,BBA,2.7,4.6,7.7,1,Severe
U03315,BCA,5.3,4.7,6.9,1,Low
U03316,BTech,7.5,1.9,7.3,10,Moderate
U03317,Arts,4.6,2.0,9.1,4,Low
U03318,BTech,6.4,5.0,5.2,9,Severe
U03319,Arts,7.7,1.4,6.1,10,Moderate
U03320,BCA,0.1,2.9,7.9,3,Moderate
U03321,BBA,9.4,3.4,9.0,3,Low
U03322,BTech,9.8,5.0,7.5,4,Severe
U03323,BBA,6.2,2.9,6.4,1,Severe
U03324,Arts,2.0,6.9,6.6,10,Severe
U03325,BBA,3.0,8.0,5.7,1,Severe
U03326,BTech,1.5,3.4,9.7,6,Low
U03327,BCA,9.1,0.1,6.6,8,Moderate
U03328,BCA,9.2,3.6,9.3,6,Moderate
U03329,BCA,7.3,6.0,5.8,3,Severe
U03330,Arts,6.6,1.3,4.1,8,Severe
U03331,Arts,8.8,6.0,9.7,9,Severe
U03332,BTech,9.5,1.2,5.2,7,Low
U03333,Arts,8.3,0.3,4.6,4,Moderate
U03334,BBA,8.4,6.9,4.4,10,Severe
U03335,BCA,4.1,7.6,5.9,3,Severe
U03336,BTech,1.1,3.8,9.3,3,Low
U03337,BCA,5.0,7.6,9.3,10,Low
U03338,Arts,2.8,1.8,7.8,10,Low
U03339,Arts,3.8,4.7,6.5,1,Low
U03340,BBA,2.3,1.8,9.3,10,Moderate
U03341,BCA,9.3,2.3,6.6,10,Moderate
U03342,BBA,5.9,7.4,7.1,9,Moderate
U03343,BCA,6.4,8.0,8.9,4,Severe
U03344,BTech,0.7,1.7,8.3,7,Low
U03345,BTech,5.9,4.3,9.2,3,Low
U03346,BBA,3.5,7.9,4.3,10,Severe
U03347,BBA,0.1,7.5,4.4,10,Moderate
U03348,BBA,0.3,6.9,6.3,9,Moderate
U03349,BCA,1.3,0.3,6.4,5,Severe
U03350,Arts,7.9,7.9,9.5,7,Moderate
U03351,BTech,6.3,3.5,6.5,6,Moderate
U03352,Arts,3.5,2.5,6.9,2,Moderate
U03353,BCA,6.0,3.4,5.7,7,Low
U03354,BBA,0.2,2.6,7.7,3,Moderate
U03355,BBA,8.0,1.0,4.5,7,Severe
U03356,Arts,1.1,6.3,4.8,2,Moderate
U03357,BCA,3.7,0.1,5.9,3,Moderate
U03358,BBA,2.6,5.4,7.2,8,Severe
U03359,BBA,9.3,6.5,8.8,6,Low
U03360,BTech,7.6,5.7,7.9,4,Moderate
U03361,BBA,7.2,4.3,8.6,10,Moderate
U03362,Arts,5.5,7.6,4.3,1,Severe
U03363,BCA,2.5,1.2,5.6,10,Severe
U03364,BCA,4.9,1.0,10.0,8,Low
U03365,BBA,1.2,7.9,8.4,2,Moderate
U03366,BBA,7.2,7.6,6.4,6,Low
U03367,Arts,1.0,6.8,6.9,7,Moderate
U03368,Arts,0.3,2.9,5.2,6,Severe
U03369,BTech,5.4,6.8,5.5,2,Severe
U03370,Arts,3.9,5.7,9.2,6,Severe
U03371,BCA,2.6,3.6,9.2,9,Moderate
U03372,BTech,4.4,2.2,5.9,4,Severe
U03373,Arts,2.1,5.9,9.4,8,Severe
U03374,BTech,1.1,6.8,8.5,9,Moderate
U03375,BCA,5.7,5.1,7.7,10,Moderate
U03376,BTech,9.0,4.3,4.9,5,Moderate
U03377,BBA,3.2,6.5,6.6,7,Low
U03378,Arts,5.3,4.3,4.4,7,Moderate
U03379,BCA,8.6,0.6,9.7,2,Low
U03380,Arts,0.9,2.2,7.0,5,Moderate
U03381,BBA,1.4,6.1,5.6,8,Severe
U03382,BTech,3.4,3.2,6.4,1,Moderate
U03383,BBA,2.8,4.5,6.8,9,Moderate
U03384,BBA,7.7,3.1,5.9,1,Severe
U03385,BCA,3.4,4.3,4.8,2,Severe
U03386,Arts,0.5,0.1,6.3,9,Severe
U03387,Arts,9.7,5.0,6.8,5,Severe
U03388,BCA,7.0,1.7,5.8,7,Severe
U03389,BCA,7.4,7.9,9.0,4,Moderate
U03390,BTech,1.5,2.7,7.8,1,Low
U03391,BTech,3.9,4.9,6.7,4,Low
U03392,BCA,6.4,4.4,9.9,10,Moderate
U03393,BBA,5.5,4.5,9.1,4,Low
U03394,Arts,4.1,2.4,6.2,1,Moderate
U03395,BTech,9.1,0.8,6.3,6,Moderate
U03396,BTech,3.1,3.1,7.9,3,Severe
U03397,Arts,8.5,0.7,4.5,6,Moderate
U03398,BTech,9.5,2.8,4.0,6,Severe
U03399,BBA,7.0,2.6,9.0,1,Moderate
U03400,Arts,6.6,6.0,7.7,3,Moderate
U03401,Arts,2.6,2.5,6.6,7,Low
U03402,BCA,2.5,7.3,7.6,6,Moderate
U03403,BBA,4.5,0.1,7.3,7,Severe
U03404,Arts,6.7,4.5,4.4,10,Moderate
U03405,BTech,6.6,7.2,9.3,6,Moderate
U03406,Arts,2.6,5.6,7.4,6,Moderate
U03407,BCA,5.1,7.7,5.9,6,Moderate
U03408,BCA,1.0,4.0,5.8,8,Low
U03409,BTech,0.5,6.3,7.4,3,Low
U03410,BCA,4.7,0.6,7.6,10,Low
U03411,Arts,6.0,2.4,10.0,6,Moderate
U03412,BBA,0.9,7.6,5.7,8,Severe
U03413,BCA,3.3,6.2,4.6,4,Moderate
U03414,BBA,6.9,5.8,9.2,6,Severe
U03415,Arts,3.9,4.2,7.0,9,Severe
U03416,BTech,8.0,0.1,4.4,10,Moderate
U03417,Arts,7.2,4.8,9.5,3,Moderate
U03418,Arts,2.8,5.2,7.7,6,Moderate
U03419,BTech,0.1,3.6,9.6,5,Low
U03420,BCA,5.5,0.4,5.4,3,Low
U03421,Arts,9.5,2.3,4.8,5,Moderate
U03422,BCA,4.8,4.2,9.6,5,Moderate
U03423,BTech,8.4,2.3,7.7,1,Moderate
U03424,BCA,5.9,1.5,5.5,6,Severe
U03425,BTech,5.8,7.6,9.0,3,Moderate
U03426,BTech,4.2,6.8,6.3,7,Moderate
U03427,BTech,8.1,2.9,5.8,5,Severe
U03428,BBA,2.2,4.3,4.3,2,Moderate
U03429,Arts,7.2,6.4,7.6,1,Moderate
U03430,BTech,2.2,2.2,8.0,9,Moderate
U03431,BCA,1.8,4.5,9.5,4,Low
U03432,BCA,8.6,1.2,4.2,10,Moderate
U03433,Arts,8.0,3.8,5.7,6,Low
U03434,Arts,4.4,2.2,6.0,6,Moderate
U03435,Arts,0.4,7.4,7.2,2,Moderate
U03436,Arts,9.3,7.3,6.3,9,Severe
U03437,BBA,5.3,6.7,5.4,4,Severe
U03438,BCA,6.8,2.9,5.7,4,Severe
U03439,BCA,4.7,3.9,5.2,2,Severe
U03440,BBA,8.0,3.9,6.7,1,Moderate
U03441,Arts,3.4,5.0,6.0,3,Severe
U03442,Arts,6.1,2.9,4.2,10,Severe
U03443,BCA,7.6,4.0,9.9,5,Low
U03444,BCA,7.4,6.3,9.2,4,Severe
U03445,BTech,8.5,5.4,8.1,4,Severe
U03446,BBA,1.4,4.7,4.1,9,Moderate
U03447,BBA,5.1,4.8,4.1,9,Moderate
U03448,BBA,5.3,1.8,8.4,6,Low
U03449,Arts,3.5,3.0,6.4,10,Moderate
U03450,BCA,4.1,5.2,6.1,2,Low
U03451,Arts,9.0,2.1,6.3,4,Low
U03452,BCA,9.9,4.3,9.0,6,Severe
U03453,Arts,0.8,3.2,9.4,10,Severe
U03454,BTech,9.4,1.5,8.8,1,Low
U03455,BCA,8.1,5.0,4.1,9,Moderate
U03456,BCA,5.9,0.1,6.9,5,Low
U03457,BBA,2.7,4.0,9.6,2,Low
U03458,BBA,3.0,4.1,7.4,4,Severe
U03459,BCA,6.9,3.4,9.0,9,Moderate
U03460,BCA,8.8,0.8,5.4,4,Severe
U03461,BTech,4.3,4.7,7.3,1,Low
U03462,Arts,3.2,4.5,9.7,5,Moderate
U03463,BBA,5.1,5.0,8.4,9,Severe
U03464,BTech,1.3,1.7,8.8,7,Low
U03465,BCA,8.0,0.6,5.0,10,Severe
U03466,BBA,2.7,1.0,7.4,1,Severe
U03467,Arts,1.3,3.5,8.5,10,Low
U03468,BBA,4.4,1.6,4.4,6,Moderate
U03469,BCA,3.9,3.9,5.8,1,Low
U03470,Arts,1.8,1.0,5.2,4,Severe
U03471,BCA,4.8,1.5,5.5,9,Moderate
U03472,Arts,0.1,6.3,5.1,3,Severe
U03473,BTech,3.6,4.4,8.4,3,Low
U03474,BTech,3.9,7.4,5.4,6,Moderate
U03475,BBA,1.2,4.5,7.6,5,Low
U03476,Arts,4.6,8.0,9.4,7,Severe
U03477,BCA,1.6,5.8,6.7,10,Moderate
U03478,BTech,4.9,7.0,7.5,5,Low
U03479,BBA,7.6,8.0,7.9,1,Severe
U03480,BBA,7.2,0.3,9.6,5,Moderate
U03481,BBA,0.3,7.4,8.5,10,Moderate
U03482,BBA,5.6,7.5,8.8,7,Severe
U03483,BBA,8.7,5.4,4.3,6,Severe
U03484,BBA,2.9,3.9,4.7,8,Severe
U03485,Arts,4.8,7.4,8.4,10,Moderate
U03486,Arts,9.9,4.5,9.7,2,Moderate
U03487,BTech,3.4,0.5,9.2,4,Low
U03488,Arts,2.5,7.7,9.4,9,Low
U03489,Arts,4.0,3.6,5.1,3,Low
U03490,Arts,3.2,0.7,5.2,7,Moderate
U03491,BBA,0.6,3.1,7.1,2,Moderate
U03492,BBA,8.5,3.0,7.9,6,Moderate
U03493,Arts,1.7,5.0,5.5,7,Severe
U03494,BCA,9.9,4.9,7.0,5,Moderate
U03495,BTech,7.8,6.4,7.3,8,Severe
U03496,Arts,2.7,4.7,8.9,10,Moderate
U03497,BTech,2.2,2.2,5.7,6,Low
U03498,Arts,8.3,3.4,4.0,2,Severe
U03499,Arts,3.1,2.0,4.5,2,Severe
U03500,BCA,1.5,7.1,7.8,10,Moderate
U03501,Arts,9.0,7.3,6.4,1,Low
U03502,BBA,6.4,4.1,5.8,5,Moderate
U03503,BBA,1.4,3.5,6.6,9,Moderate
U03504,BBA,9.1,5.7,7.6,3,Moderate
U03505,BCA,8.0,1.1,6.5,1,Low
U03506,BBA,2.0,5.2,8.6,6,Moderate
U03507,BBA,5.0,7.1,8.0,4,Severe
U03508,BCA,5.9,6.6,7.1,4,Severe
U03509,BCA,2.5,1.6,4.2,4,Moderate
U03510,BBA,2.5,6.2,4.2,8,Severe
U03511,BTech,4.1,1.7,5.4,1,Moderate
U03512,Arts,7.7,1.2,5.8,8,Moderate
U03513,BCA,2.0,6.5,5.9,9,Severe
U03514,BCA,8.9,4.9,7.8,10,Moderate
U03515,BCA,6.2,3.3,9.1,9,Severe
U03516,BBA,2.1,7.9,5.8,4,Severe
U03517,BBA,3.3,7.7,9.8,1,Moderate
U03518,BCA,4.4,3.6,7.5,3,Moderate
U03519,BCA,6.7,3.9,4.9,1,Moderate
U03520,BBA,1.5,6.4,9.5,1,Moderate
U03521,BTech,9.1,3.7,6.3,8,Severe
U03522,BBA,2.6,4.9,7.2,2,Severe
U03523,Arts,1.0,0.5,7.1,7,Moderate
U03524,BBA,3.8,2.7,6.7,8,Moderate
U03525,Arts,9.6,7.1,5.3,8,Moderate
U03526,BCA,2.6,3.7,5.0,1,Moderate
U03527,Arts,1.6,5.5,5.1,5,Severe
U03528,Arts,9.2,2.1,9.7,10,Moderate
U03529,BCA,9.3,1.0,9.9,4,Low
U03530,BBA,7.8,7.9,8.2,4,Low
U03531,BBA,8.3,3.2,8.9,2,Moderate
U03532,BBA,8.9,2.1,9.3,2,Low
U03533,BTech,3.6,6.3,6.8,5,Severe
U03534,BCA,9.9,5.6,9.0,7,Severe
U03535,BBA,4.0,5.0,8.9,2,Severe
U03536,Arts,0.2,0.3,5.6,6,Severe
U03537,BBA,5.3,3.6,7.6,7,Severe
U03538,BCA,5.2,7.5,4.5,3,Severe
U03539,BTech,5.3,6.0,4.0,10,Moderate
U03540,BBA,2.5,6.6,6.4,2,Low
U03541,Arts,7.2,0.0,8.2,6,Moderate
U03542,BTech,9.3,5.5,4.9,1,Severe
U03543,Arts,0.7,0.1,9.3,3,Low
U03544,Arts,5.6,0.4,4.8,8,Low
U03545,BTech,7.1,7.2,8.0,1,Low
U03546,BCA,7.7,3.4,5.9,7,Moderate
U03547,BBA,1.5,3.1,9.5,4,Severe
U03548,BTech,3.9,1.7,6.0,4,Moderate
U03549,BCA,9.1,0.3,9.4,7,Low
U03550,BCA,1.2,4.6,7.2,9,Severe
U03551,BTech,3.2,0.8,9.1,10,Moderate
U03552,BTech,9.1,3.7,5.4,6,Moderate
U03553,Arts,4.4,1.4,4.4,7,Low
U03554,BCA,4.2,1.1,6.4,4,Moderate
U03555,Arts,3.8,2.4,4.7,6,Low
U03556,BCA,3.7,7.9,7.0,6,Moderate
U03557,BTech,7.4,3.6,4.3,1,Moderate
U03558,Arts,5.8,3.7,6.4,9,Moderate
U03559,BBA,7.7,2.9,5.2,9,Moderate
U03560,Arts,9.6,3.6,6.8,2,Severe
U03561,Arts,5.7,0.8,7.3,5,Moderate
U03562,BCA,0.7,6.5,4.9,4,Severe
U03563,Arts,8.4,7.7,9.6,7,Moderate
U03564,Arts,3.5,5.8,8.5,6,Moderate
U03565,Arts,4.6,0.4,8.6,7,Low
U03566,Arts,6.8,0.5,7.3,3,Moderate
U03567,BTech,5.3,0.2,6.7,2,Low
U03568,BBA,2.3,2.2,8.7,6,Moderate
U03569,BCA,4.6,0.6,4.2,1,Moderate
U03570,BBA,1.5,0.3,9.0,9,Low
U03571,BTech,0.2,5.2,4.0,1,Severe
U03572,Arts,0.6,2.8,8.0,10,Moderate
U03573,BBA,4.8,5.1,4.9,7,Moderate
U03574,BTech,5.3,2.7,5.8,8,Severe
U03575,BBA,8.2,2.2,5.1,9,Moderate
U03576,BCA,4.3,3.2,4.3,7,Moderate
U03577,Arts,9.0,2.9,4.7,2,Low
U03578,BCA,1.2,3.2,7.0,7,Moderate
U03579,BBA,3.0,5.0,7.4,3,Moderate
U03580,BCA,1.9,0.8,6.1,1,Low
U03581,BBA,6.1,0.2,5.5,6,Moderate
U03582,BCA,5.2,4.0,7.3,4,Severe
U03583,BTech,5.8,1.2,8.6,1,Low
U03584,BCA,1.4,5.6,7.6,2,Moderate
U03585,BTech,6.6,4.6,7.4,1,Low
U03586,Arts,1.3,6.6,6.5,8,Severe
U03587,Arts,8.1,2.4,7.4,7,Moderate
U03588,BBA,5.4,5.5,4.6,6,Severe
U03589,BBA,7.0,8.0,8.2,6,Low
U03590,BBA,9.5,0.3,9.7,1,Low
U03591,BTech,2.1,3.1,9.3,3,Moderate
U03592,Arts,2.4,7.7,5.4,2,Severe
U03593,BCA,7.5,0.2,5.5,4,Moderate
U03594,BTech,8.8,5.0,7.5,4,Low
U03595,Arts,1.3,2.2,5.9,9,Moderate
U03596,BBA,6.5,0.7,8.7,6,Moderate
U03597,BBA,2.2,4.7,6.6,8,Low
U03598,Arts,2.0,6.8,6.2,7,Moderate
U03599,Arts,9.3,3.6,8.7,1,Moderate
U03600,BCA,9.2,6.6,4.8,2,Severe
U03601,BCA,1.1,5.1,4.7,8,Moderate
U03602,BCA,3.4,3.6,6.7,6,Low
U03603,BBA,9.1,2.3,5.0,7,Low
U03604,Arts,3.9,5.8,4.6,4,Severe
U03605,BBA,1.8,1.9,9.6,9,Low
U03606,BCA,3.9,4.2,7.8,1,Low
U03607,BCA,8.1,7.9,7.8,5,Moderate
U03608,BTech,3.7,4.7,6.0,7,Moderate
U03609,Arts,1.1,7.9,4.7,5,Moderate
U03610,BTech,8.2,5.3,8.8,9,Severe
U03611,BBA,7.7,6.6,7.1,6,Moderate
U03612,BBA,1.2,1.1,4.8,8,Severe
U03613,BCA,6.0,4.8,8.8,3,Severe
U03614,BBA,8.4,4.3,4.1,7,Moderate
U03615,BCA,7.2,2.6,8.5,6,Severe
U03616,Arts,5.6,7.3,5.5,3,Severe
U03617,BTech,0.4,6.9,8.1,3,Severe
U03618,BBA,4.7,2.1,7.0,3,Moderate
U03619,BBA,5.5,6.8,9.2,9,Moderate
U03620,BBA,3.1,7.6,9.8,3,Low
U03621,BBA,9.0,1.7,9.0,7,Low
U03622,BTech,6.3,6.5,4.9,3,Moderate
U03623,BCA,2.8,1.6,5.1,3,Moderate
U03624,BCA,8.2,2.9,5.3,4,Moderate
U03625,BCA,2.2,5.2,9.7,1,Severe
U03626,Arts,1.5,4.8,9.9,1,Severe
U03627,BCA,6.7,7.0,6.2,8,Severe
U03628,BTech,5.8,4.4,7.5,5,Low
U03629,Arts,8.7,3.2,7.6,4,Low
U03630,BBA,1.5,2.6,6.4,10,Moderate
U03631,BTech,7.9,3.8,6.3,7,Moderate
U03632,BCA,2.3,3.0,4.6,3,Moderate
U03633,Arts,1.2,2.9,7.5,6,Low
U03634,BCA,2.4,5.3,8.8,7,Severe
U03635,BTech,7.5,7.4,4.9,7,Severe
U03636,BTech,2.2,6.7,9.4,8,Severe
U03637,BCA,2.3,7.8,9.5,1,Severe
U03638,BTech,1.8,2.9,5.5,5,Severe
U03639,BBA,4.0,2.3,5.4,1,Moderate
U03640,BTech,4.1,5.3,8.2,5,Low
U03641,BTech,9.6,2.4,9.5,4,Moderate
U03642,BCA,8.9,6.7,9.9,10,Moderate
U03643,BTech,4.6,7.1,5.7,8,Moderate
U03644,BBA,4.3,3.8,6.7,2,Low
U03645,BCA,1.1,2.2,5.5,9,Moderate
U03646,Arts,5.2,6.0,6.1,10,Severe
U03647,BBA,0.3,5.4,4.5,7,Severe
U03648,BTech,0.8,7.0,7.6,9,Moderate
U03649,BBA,1.8,3.9,7.3,10,Moderate
U03650,BTech,7.3,5.2,9.8,1,Severe
U03651,BCA,8.1,6.1,5.6,5,Low
U03652,BCA,8.9,3.7,6.6,9,Moderate
U03653,BBA,7.9,5.1,8.1,7,Severe
U03654,BBA,9.3,6.5,4.3,6,Moderate
U03655,Arts,0.3,5.2,7.8,4,Moderate
U03656,BBA,3.4,2.0,5.0,10,Severe
U03657,BCA,8.5,4.1,9.0,9,Moderate
U03658,BCA,3.5,8.0,9.7,1,Moderate
U03659,Arts,9.8,1.5,5.2,6,Low
U03660,BTech,1.0,8.0,4.9,4,Moderate
U03661,BTech,6.1,7.1,6.5,9,Moderate
U03662,Arts,0.9,5.8,6.8,2,Severe
U03663,BTech,8.1,3.3,9.1,7,Low
U03664,BTech,6.2,2.1,5.2,7,Severe
U03665,Arts,4.6,1.1,6.1,6,Severe
U03666,BCA,0.8,4.6,8.9,2,Moderate
U03667,Arts,6.2,3.3,5.7,4,Moderate
U03668,BCA,2.3,2.6,9.9,4,Severe
U03669,BCA,6.9,0.8,8.2,2,Low
U03670,BCA,5.4,3.8,8.5,3,Severe
U03671,BCA,9.0,5.1,6.6,4,Moderate
U03672,Arts,2.0,2.9,4.5,10,Severe
U03673,Arts,3.4,5.8,4.3,1,Moderate
U03674,BCA,9.5,4.2,6.7,8,Low
U03675,BBA,5.1,3.2,9.1,8,Severe
U03676,BCA,2.1,2.8,7.4,3,Moderate
U03677,Arts,2.9,3.5,6.4,9,Severe
U03678,BTech,3.3,0.0,5.1,4,Severe
U03679,BTech,5.1,3.6,9.1,7,Moderate
U03680,BBA,5.3,2.7,5.7,7,Low
U03681,BCA,6.3,1.5,9.2,5,Low
U03682,Arts,6.9,5.4,8.1,6,Low
U03683,Arts,7.7,4.8,8.4,2,Low
U03684,BCA,0.2,0.6,6.3,3,Low
U03685,BCA,8.6,0.3,5.4,8,Moderate
U03686,Arts,7.5,1.8,8.5,6,Moderate
U03687,BCA,8.6,5.8,5.2,8,Severe
U03688,Arts,5.4,6.2,7.9,9,Low
U03689,Arts,4.2,1.3,9.4,7,Low
U03690,BCA,1.4,5.6,7.7,1,Moderate
U03691,BTech,5.7,1.2,7.4,7,Severe
U03692,Arts,6.1,0.6,8.6,2,Low
U03693,BBA,9.7,3.9,5.5,3,Moderate
U03694,BBA,2.4,1.9,8.5,10,Severe
U03695,BCA,4.3,2.6,5.7,3,Low
U03696,BTech,5.2,6.8,6.5,10,Severe
U03697,BCA,4.6,5.4,4.8,8,Severe
U03698,BCA,2.4,5.5,5.7,4,Moderate
U03699,BBA,1.9,2.3,7.9,10,Severe
U03700,BBA,5.1,4.8,9.1,10,Moderate
U03701,Arts,0.3,5.1,5.5,1,Moderate
U03702,BCA,1.4,3.9,8.0,9,Low
U03703,BBA,10.0,7.1,8.8,10,Moderate
U03704,BTech,1.6,0.3,8.2,8,Low
U03705,Arts,2.5,4.3,4.5,8,Moderate
U03706,BBA,9.7,3.9,6.6,6,Moderate
U03707,BBA,9.1,7.6,8.1,7,Low
U03708,BCA,1.0,5.0,5.0,8,Moderate
U03709,Arts,9.1,2.7,9.9,7,Moderate
U03710,BCA,1.7,1.1,9.0,3,Low
U03711,BBA,5.7,1.0,8.9,7,Low
U03712,Arts,2.8,2.7,9.2,8,Moderate
U03713,Arts,4.6,4.2,4.3,9,Moderate
U03714,BBA,4.7,5.9,7.9,6,Moderate
U03715,BBA,5.5,7.1,9.0,5,Moderate
U03716,BTech,7.1,3.2,6.5,5,Moderate
U03717,BTech,0.4,6.2,4.7,8,Severe
U03718,BBA,5.0,4.6,6.6,5,Low
U03719,BBA,2.0,2.8,5.3,6,Moderate
U03720,BBA,5.7,2.3,8.7,8,Severe
U03721,Arts,6.9,4.6,4.9,5,Severe
U03722,BTech,1.8,3.1,4.2,2,Low
U03723,BCA,2.6,1.9,8.8,10,Moderate
U03724,BCA,3.7,5.3,4.4,3,Moderate
U03725,Arts,7.6,0.8,5.6,1,Moderate
